autoimmunity;SjS;RA;SLE;machine learning
Total_number_of_articles;5384
>19627014;First_Filter=FAILED;Last_filter=PASSED
>19604259;First_Filter=PASSED;Last_filter=FAILED
>19590439;First_Filter=PASSED;Last_filter=FAILED
>19536547;First_Filter=PASSED;Last_filter=FAILED
>19487225;First_Filter=PASSED;Last_filter=FAILED
>19502267;First_Filter=PASSED;Last_filter=FAILED
>19502228;First_Filter=PASSED;Last_filter=FAILED
>19493058;First_Filter=PASSED;Last_filter=FAILED
>19483410;First_Filter=FAILED;Last_filter=FAILED
>19479851;First_Filter=PASSED;Last_filter=FAILED
>19479340;First_Filter=PASSED;Last_filter=FAILED
>19473577;First_Filter=PASSED;Last_filter=FAILED
>19442079;First_Filter=PASSED;Last_filter=FAILED
>19439504;First_Filter=PASSED;Last_filter=FAILED
>19433470;First_Filter=PASSED;Last_filter=FAILED
>19433411;First_Filter=PASSED;Last_filter=FAILED
>19404956;First_Filter=PASSED;Last_filter=FAILED
>19404646;First_Filter=PASSED;Last_filter=FAILED
>19403430;First_Filter=FAILED;Last_filter=FAILED
>19395451;First_Filter=PASSED;Last_filter=FAILED
>19389822;First_Filter=PASSED;Last_filter=FAILED
>19387457;First_Filter=PASSED;Last_filter=FAILED
>19376499;First_Filter=PASSED;Last_filter=FAILED
>19369735;First_Filter=PASSED;Last_filter=FAILED
>19369460;First_Filter=PASSED;Last_filter=FAILED
>19365707;First_Filter=PASSED;Last_filter=FAILED
>19360410;First_Filter=PASSED;Last_filter=FAILED
>19346949;First_Filter=PASSED;Last_filter=FAILED
>19336421;First_Filter=PASSED;Last_filter=FAILED
>19307756;First_Filter=PASSED;Last_filter=FAILED
>19307104;First_Filter=PASSED;Last_filter=FAILED
>19289297;First_Filter=PASSED;Last_filter=FAILED
>19283903;First_Filter=FAILED;Last_filter=FAILED
>19279127;First_Filter=PASSED;Last_filter=FAILED
>19273453;First_Filter=PASSED;Last_filter=FAILED
>19268024;First_Filter=PASSED;Last_filter=FAILED
>19263389;First_Filter=FAILED;Last_filter=FAILED
>19248843;First_Filter=PASSED;Last_filter=FAILED
>19227718;First_Filter=PASSED;Last_filter=FAILED
>19200602;First_Filter=PASSED;Last_filter=FAILED
>19190628;First_Filter=PASSED;Last_filter=FAILED
>19182754;First_Filter=PASSED;Last_filter=FAILED
>26238620;First_Filter=PASSED;Last_filter=FAILED
>19180476;First_Filter=PASSED;Last_filter=FAILED
>19165918;First_Filter=PASSED;Last_filter=FAILED
>19165558;First_Filter=PASSED;Last_filter=FAILED
>19155519;First_Filter=PASSED;Last_filter=FAILED
>19155279;First_Filter=PASSED;Last_filter=FAILED
>19151119;First_Filter=PASSED;Last_filter=FAILED
>19139949;First_Filter=PASSED;Last_filter=PASSED
>21686829;First_Filter=PASSED;Last_filter=FAILED
>21686697;First_Filter=PASSED;Last_filter=FAILED
>19110660;First_Filter=PASSED;Last_filter=FAILED
>19110536;First_Filter=PASSED;Last_filter=FAILED
>19105984;First_Filter=PASSED;Last_filter=FAILED
>19080297;First_Filter=FAILED;Last_filter=FAILED
>19032813;First_Filter=PASSED;Last_filter=FAILED
>19028369;First_Filter=PASSED;Last_filter=FAILED
>19010354;First_Filter=PASSED;Last_filter=FAILED
>19004052;First_Filter=PASSED;Last_filter=FAILED
>19004043;First_Filter=PASSED;Last_filter=FAILED
>19001869;First_Filter=PASSED;Last_filter=FAILED
>18953942;First_Filter=FAILED;Last_filter=FAILED
>18953941;First_Filter=FAILED;Last_filter=FAILED
>18926167;First_Filter=PASSED;Last_filter=FAILED
>18926664;First_Filter=PASSED;Last_filter=FAILED
>18852230;First_Filter=PASSED;Last_filter=FAILED
>18847314;First_Filter=PASSED;Last_filter=FAILED
>18838066;First_Filter=PASSED;Last_filter=FAILED
>18831934;First_Filter=PASSED;Last_filter=FAILED
>18830907;First_Filter=PASSED;Last_filter=FAILED
>18827910;First_Filter=PASSED;Last_filter=FAILED
>18821073;First_Filter=PASSED;Last_filter=FAILED
>18820827;First_Filter=PASSED;Last_filter=FAILED
>18817899;First_Filter=PASSED;Last_filter=FAILED
>18812196;First_Filter=PASSED;Last_filter=PASSED
>18795390;First_Filter=PASSED;Last_filter=FAILED
>18793417;First_Filter=PASSED;Last_filter=FAILED
>18782791;First_Filter=PASSED;Last_filter=FAILED
>18774002;First_Filter=PASSED;Last_filter=FAILED
>18722089;First_Filter=PASSED;Last_filter=FAILED
>18720714;First_Filter=FAILED;Last_filter=FAILED
>18719369;First_Filter=PASSED;Last_filter=FAILED
>18703106;First_Filter=PASSED;Last_filter=FAILED
>18701538;First_Filter=PASSED;Last_filter=FAILED
>18683034;First_Filter=PASSED;Last_filter=FAILED
>18682953;First_Filter=PASSED;Last_filter=FAILED
>18679134;First_Filter=PASSED;Last_filter=FAILED
>18603025;First_Filter=PASSED;Last_filter=FAILED
>18570757;First_Filter=PASSED;Last_filter=FAILED
>18576352;First_Filter=PASSED;Last_filter=FAILED
>18576330;First_Filter=PASSED;Last_filter=FAILED
>18576291;First_Filter=PASSED;Last_filter=FAILED
>18524808;First_Filter=PASSED;Last_filter=FAILED
>18506734;First_Filter=PASSED;Last_filter=FAILED
>18503993;First_Filter=PASSED;Last_filter=FAILED
>18495733;First_Filter=PASSED;Last_filter=FAILED
>18472731;First_Filter=FAILED;Last_filter=FAILED
>18471998;First_Filter=PASSED;Last_filter=FAILED
>18465055;First_Filter=PASSED;Last_filter=FAILED
>18457473;First_Filter=PASSED;Last_filter=FAILED
>19936286;First_Filter=FAILED;Last_filter=FAILED
>18432273;First_Filter=PASSED;Last_filter=FAILED
>18415766;First_Filter=PASSED;Last_filter=FAILED
>18408250;First_Filter=PASSED;Last_filter=FAILED
>18399153;First_Filter=FAILED;Last_filter=FAILED
>18398945;First_Filter=PASSED;Last_filter=FAILED
>18398940;First_Filter=PASSED;Last_filter=FAILED
>18391674;First_Filter=PASSED;Last_filter=FAILED
>18388146;First_Filter=PASSED;Last_filter=FAILED
>18375972;First_Filter=PASSED;Last_filter=FAILED
>18357860;First_Filter=FAILED;Last_filter=FAILED
>18348311;First_Filter=PASSED;Last_filter=FAILED
>18316337;First_Filter=PASSED;Last_filter=FAILED
>18311836;First_Filter=PASSED;Last_filter=FAILED
>18278547;First_Filter=PASSED;Last_filter=FAILED
>18275122;First_Filter=FAILED;Last_filter=FAILED
>18273036;First_Filter=PASSED;Last_filter=FAILED
>18273033;First_Filter=PASSED;Last_filter=FAILED
>18270866;First_Filter=PASSED;Last_filter=FAILED
>18240226;First_Filter=PASSED;Last_filter=FAILED
>18240027;First_Filter=PASSED;Last_filter=FAILED
>18235539;First_Filter=FAILED;Last_filter=PASSED
>18220957;First_Filter=PASSED;Last_filter=FAILED
>18219441;First_Filter=FAILED;Last_filter=FAILED
>18197818;First_Filter=PASSED;Last_filter=FAILED
>18185905;First_Filter=FAILED;Last_filter=FAILED
>18178071;First_Filter=FAILED;Last_filter=FAILED
>18160851;First_Filter=PASSED;Last_filter=FAILED
>18094540;First_Filter=PASSED;Last_filter=FAILED
>18085741;First_Filter=PASSED;Last_filter=FAILED
>18078619;First_Filter=PASSED;Last_filter=FAILED
>18071946;First_Filter=PASSED;Last_filter=FAILED
>18065500;First_Filter=PASSED;Last_filter=FAILED
>18062565;First_Filter=FAILED;Last_filter=FAILED
>18061980;First_Filter=PASSED;Last_filter=FAILED
>18059103;First_Filter=FAILED;Last_filter=FAILED
>18021510;First_Filter=PASSED;Last_filter=FAILED
>18040689;First_Filter=FAILED;Last_filter=FAILED
>18036033;First_Filter=PASSED;Last_filter=FAILED
>18006540;First_Filter=PASSED;Last_filter=FAILED
>17949557;First_Filter=PASSED;Last_filter=FAILED
>17949550;First_Filter=PASSED;Last_filter=FAILED
>17971359;First_Filter=PASSED;Last_filter=FAILED
>17938929;First_Filter=FAILED;Last_filter=FAILED
>17932479;First_Filter=PASSED;Last_filter=FAILED
>17929076;First_Filter=FAILED;Last_filter=FAILED
>17925397;First_Filter=PASSED;Last_filter=FAILED
>17918635;First_Filter=FAILED;Last_filter=FAILED
>17911418;First_Filter=FAILED;Last_filter=FAILED
>17907194;First_Filter=FAILED;Last_filter=FAILED
>17907164;First_Filter=FAILED;Last_filter=FAILED
>17906611;First_Filter=FAILED;Last_filter=FAILED
>17890821;First_Filter=FAILED;Last_filter=FAILED
>17890113;First_Filter=FAILED;Last_filter=FAILED
>17873969;First_Filter=FAILED;Last_filter=FAILED
>17854748;First_Filter=FAILED;Last_filter=FAILED
>17846778;First_Filter=FAILED;Last_filter=FAILED
>17785335;First_Filter=FAILED;Last_filter=FAILED
>17785327;First_Filter=FAILED;Last_filter=FAILED
>17764055;First_Filter=FAILED;Last_filter=FAILED
>20477029;First_Filter=FAILED;Last_filter=FAILED
>17728967;First_Filter=FAILED;Last_filter=FAILED
>17702769;First_Filter=PASSED;Last_filter=FAILED
>17667990;First_Filter=FAILED;Last_filter=FAILED
>17666449;First_Filter=PASSED;Last_filter=FAILED
>17633468;First_Filter=FAILED;Last_filter=FAILED
>17632266;First_Filter=FAILED;Last_filter=PASSED
>17631746;First_Filter=FAILED;Last_filter=FAILED
>17621733;First_Filter=FAILED;Last_filter=FAILED
>17614976;First_Filter=FAILED;Last_filter=FAILED
>17610318;First_Filter=FAILED;Last_filter=FAILED
>17587349;First_Filter=FAILED;Last_filter=FAILED
>17558834;First_Filter=FAILED;Last_filter=FAILED
>17558693;First_Filter=FAILED;Last_filter=FAILED
>19093436;First_Filter=FAILED;Last_filter=FAILED
>17512572;First_Filter=FAILED;Last_filter=FAILED
>17469140;First_Filter=FAILED;Last_filter=FAILED
>17455718;First_Filter=FAILED;Last_filter=FAILED
>17446240;First_Filter=FAILED;Last_filter=FAILED
>17444342;First_Filter=FAILED;Last_filter=FAILED
>17433865;First_Filter=FAILED;Last_filter=FAILED
>17432103;First_Filter=FAILED;Last_filter=FAILED
>17431741;First_Filter=FAILED;Last_filter=FAILED
>17417991;First_Filter=FAILED;Last_filter=FAILED
>17412304;First_Filter=FAILED;Last_filter=FAILED
>17407230;First_Filter=FAILED;Last_filter=FAILED
>17373977;First_Filter=FAILED;Last_filter=FAILED
>17348244;First_Filter=FAILED;Last_filter=FAILED
>17344343;First_Filter=FAILED;Last_filter=FAILED
>17330287;First_Filter=FAILED;Last_filter=FAILED
>17307753;First_Filter=FAILED;Last_filter=FAILED
>17288969;First_Filter=FAILED;Last_filter=FAILED
>17257224;First_Filter=FAILED;Last_filter=FAILED
>17249209;First_Filter=FAILED;Last_filter=FAILED
>17241662;First_Filter=FAILED;Last_filter=FAILED
>17214581;First_Filter=FAILED;Last_filter=FAILED
>17207391;First_Filter=FAILED;Last_filter=FAILED
>17195234;First_Filter=FAILED;Last_filter=FAILED
>17162380;First_Filter=FAILED;Last_filter=FAILED
>17158136;First_Filter=FAILED;Last_filter=FAILED
>17156630;First_Filter=FAILED;Last_filter=FAILED
>17153848;First_Filter=FAILED;Last_filter=FAILED
>17133607;First_Filter=FAILED;Last_filter=FAILED
>17133581;First_Filter=FAILED;Last_filter=FAILED
>17133578;First_Filter=FAILED;Last_filter=FAILED
>17113236;First_Filter=FAILED;Last_filter=FAILED
>17100759;First_Filter=FAILED;Last_filter=FAILED
>17092341;First_Filter=FAILED;Last_filter=FAILED
>17080911;First_Filter=FAILED;Last_filter=FAILED
>17077019;First_Filter=FAILED;Last_filter=FAILED
>17075191;First_Filter=FAILED;Last_filter=FAILED
>17074105;First_Filter=FAILED;Last_filter=FAILED
>17067439;First_Filter=FAILED;Last_filter=FAILED
>17064873;First_Filter=FAILED;Last_filter=FAILED
>17062137;First_Filter=FAILED;Last_filter=PASSED
>17056293;First_Filter=FAILED;Last_filter=FAILED
>17056024;First_Filter=FAILED;Last_filter=FAILED
>17043436;First_Filter=FAILED;Last_filter=FAILED
>17041478;First_Filter=FAILED;Last_filter=FAILED
>17036505;First_Filter=FAILED;Last_filter=FAILED
>17029074;First_Filter=FAILED;Last_filter=FAILED
>16999275;First_Filter=FAILED;Last_filter=FAILED
>16980722;First_Filter=FAILED;Last_filter=FAILED
>16934155;First_Filter=FAILED;Last_filter=FAILED
>16932648;First_Filter=FAILED;Last_filter=FAILED
>16917962;First_Filter=PASSED;Last_filter=FAILED
>16900373;First_Filter=FAILED;Last_filter=FAILED
>16892136;First_Filter=FAILED;Last_filter=FAILED
>16890892;First_Filter=FAILED;Last_filter=FAILED
>16890406;First_Filter=FAILED;Last_filter=FAILED
>16883914;First_Filter=FAILED;Last_filter=FAILED
>16881365;First_Filter=FAILED;Last_filter=FAILED
>16881356;First_Filter=FAILED;Last_filter=FAILED
>16868975;First_Filter=FAILED;Last_filter=FAILED
>16855176;First_Filter=FAILED;Last_filter=FAILED
>16855162;First_Filter=FAILED;Last_filter=FAILED
>16823830;First_Filter=FAILED;Last_filter=FAILED
>16821267;First_Filter=FAILED;Last_filter=FAILED
>16806730;First_Filter=FAILED;Last_filter=PASSED
>16793005;First_Filter=FAILED;Last_filter=FAILED
>16762156;First_Filter=FAILED;Last_filter=FAILED
>16761502;First_Filter=FAILED;Last_filter=FAILED
>16760194;First_Filter=FAILED;Last_filter=FAILED
>16739207;First_Filter=FAILED;Last_filter=FAILED
>16736505;First_Filter=FAILED;Last_filter=FAILED
>16734120;First_Filter=FAILED;Last_filter=FAILED
>16729724;First_Filter=FAILED;Last_filter=FAILED
>16715039;First_Filter=FAILED;Last_filter=FAILED
>16704920;First_Filter=FAILED;Last_filter=FAILED
>16696388;First_Filter=FAILED;Last_filter=FAILED
>16690410;First_Filter=FAILED;Last_filter=FAILED
>16652442;First_Filter=FAILED;Last_filter=FAILED
>16641041;First_Filter=FAILED;Last_filter=FAILED
>16639488;First_Filter=FAILED;Last_filter=FAILED
>16638798;First_Filter=FAILED;Last_filter=FAILED
>16634362;First_Filter=FAILED;Last_filter=FAILED
>16622903;First_Filter=FAILED;Last_filter=FAILED
>16621447;First_Filter=FAILED;Last_filter=FAILED
>16542377;First_Filter=FAILED;Last_filter=FAILED
>16538390;First_Filter=FAILED;Last_filter=FAILED
>16519819;First_Filter=FAILED;Last_filter=FAILED
>16513103;First_Filter=FAILED;Last_filter=FAILED
>16508972;First_Filter=FAILED;Last_filter=FAILED
>16501834;First_Filter=FAILED;Last_filter=FAILED
>16489251;First_Filter=FAILED;Last_filter=FAILED
>16466833;First_Filter=FAILED;Last_filter=FAILED
>16431339;First_Filter=FAILED;Last_filter=FAILED
>16409818;First_Filter=FAILED;Last_filter=FAILED
>16405258;First_Filter=FAILED;Last_filter=FAILED
>16395767;First_Filter=FAILED;Last_filter=FAILED
>16391555;First_Filter=FAILED;Last_filter=FAILED
>16369450;First_Filter=FAILED;Last_filter=FAILED
>16365688;First_Filter=FAILED;Last_filter=FAILED
>16354468;First_Filter=FAILED;Last_filter=FAILED
>16342671;First_Filter=FAILED;Last_filter=FAILED
>16331753;First_Filter=FAILED;Last_filter=FAILED
>16328417;First_Filter=FAILED;Last_filter=PASSED
>16294372;First_Filter=FAILED;Last_filter=FAILED
>16287762;First_Filter=FAILED;Last_filter=FAILED
>16284445;First_Filter=FAILED;Last_filter=FAILED
>16269864;First_Filter=FAILED;Last_filter=FAILED
>16261884;First_Filter=FAILED;Last_filter=FAILED
>16247581;First_Filter=FAILED;Last_filter=FAILED
>16225774;First_Filter=FAILED;Last_filter=FAILED
>16216670;First_Filter=FAILED;Last_filter=FAILED
>16211091;First_Filter=FAILED;Last_filter=FAILED
>16207316;First_Filter=FAILED;Last_filter=FAILED
>16137610;First_Filter=FAILED;Last_filter=FAILED
>16134733;First_Filter=FAILED;Last_filter=FAILED
>16134727;First_Filter=FAILED;Last_filter=FAILED
>16126973;First_Filter=FAILED;Last_filter=FAILED
>16101536;First_Filter=FAILED;Last_filter=FAILED
>16086083;First_Filter=FAILED;Last_filter=FAILED
>16078320;First_Filter=FAILED;Last_filter=FAILED
>16076883;First_Filter=FAILED;Last_filter=FAILED
>16051375;First_Filter=FAILED;Last_filter=FAILED
>16025478;First_Filter=FAILED;Last_filter=FAILED
>16014681;First_Filter=FAILED;Last_filter=FAILED
>16014635;First_Filter=FAILED;Last_filter=FAILED
>16014547;First_Filter=FAILED;Last_filter=FAILED
>16014537;First_Filter=FAILED;Last_filter=FAILED
>16014531;First_Filter=FAILED;Last_filter=FAILED
>16014518;First_Filter=FAILED;Last_filter=FAILED
>15990993;First_Filter=FAILED;Last_filter=FAILED
>15987711;First_Filter=FAILED;Last_filter=FAILED
>15983635;First_Filter=FAILED;Last_filter=FAILED
>15983634;First_Filter=FAILED;Last_filter=FAILED
>15980935;First_Filter=FAILED;Last_filter=FAILED
>15972342;First_Filter=FAILED;Last_filter=FAILED
>15958083;First_Filter=FAILED;Last_filter=FAILED
>15945213;First_Filter=FAILED;Last_filter=FAILED
>15941834;First_Filter=FAILED;Last_filter=FAILED
>15940769;First_Filter=FAILED;Last_filter=FAILED
>15938540;First_Filter=FAILED;Last_filter=FAILED
>15934843;First_Filter=FAILED;Last_filter=FAILED
>15934436;First_Filter=FAILED;Last_filter=FAILED
>15934075;First_Filter=FAILED;Last_filter=FAILED
>15909739;First_Filter=FAILED;Last_filter=FAILED
>15895890;First_Filter=FAILED;Last_filter=FAILED
>15895883;First_Filter=FAILED;Last_filter=FAILED
>15894513;First_Filter=FAILED;Last_filter=FAILED
>15888503;First_Filter=FAILED;Last_filter=FAILED
>15883854;First_Filter=FAILED;Last_filter=FAILED
>15868630;First_Filter=FAILED;Last_filter=FAILED
>15840222;First_Filter=FAILED;Last_filter=FAILED
>15829243;First_Filter=FAILED;Last_filter=FAILED
>15801031;First_Filter=FAILED;Last_filter=FAILED
>15759489;First_Filter=FAILED;Last_filter=FAILED
>15730740;First_Filter=FAILED;Last_filter=FAILED
>15730620;First_Filter=FAILED;Last_filter=FAILED
>15730403;First_Filter=FAILED;Last_filter=FAILED
>15719608;First_Filter=FAILED;Last_filter=FAILED
>15719322;First_Filter=FAILED;Last_filter=FAILED
>15713218;First_Filter=FAILED;Last_filter=FAILED
>15703453;First_Filter=FAILED;Last_filter=FAILED
>15678891;First_Filter=FAILED;Last_filter=FAILED
>15660456;First_Filter=FAILED;Last_filter=FAILED
>15641066;First_Filter=FAILED;Last_filter=FAILED
>15635504;First_Filter=FAILED;Last_filter=FAILED
>15629869;First_Filter=FAILED;Last_filter=FAILED
>15604020;First_Filter=FAILED;Last_filter=FAILED
>15599672;First_Filter=FAILED;Last_filter=FAILED
>15584974;First_Filter=FAILED;Last_filter=FAILED
>15576416;First_Filter=FAILED;Last_filter=FAILED
>15571066;First_Filter=FAILED;Last_filter=FAILED
>15569459;First_Filter=FAILED;Last_filter=FAILED
>15566416;First_Filter=FAILED;Last_filter=FAILED
>15550531;First_Filter=FAILED;Last_filter=FAILED
>15547097;First_Filter=FAILED;Last_filter=FAILED
>15529574;First_Filter=FAILED;Last_filter=FAILED
>15523945;First_Filter=FAILED;Last_filter=FAILED
>15517626;First_Filter=FAILED;Last_filter=FAILED
>15498047;First_Filter=FAILED;Last_filter=FAILED
>15495594;First_Filter=FAILED;Last_filter=FAILED
>15492850;First_Filter=FAILED;Last_filter=FAILED
>15485106;First_Filter=FAILED;Last_filter=FAILED
>15471600;First_Filter=FAILED;Last_filter=FAILED
>15470475;First_Filter=FAILED;Last_filter=FAILED
>15352425;First_Filter=FAILED;Last_filter=FAILED
>15338508;First_Filter=FAILED;Last_filter=FAILED
>15322815;First_Filter=FAILED;Last_filter=FAILED
>15303574;First_Filter=FAILED;Last_filter=FAILED
>15303569;First_Filter=FAILED;Last_filter=FAILED
>15280569;First_Filter=FAILED;Last_filter=FAILED
>15249323;First_Filter=FAILED;Last_filter=FAILED
>15194576;First_Filter=FAILED;Last_filter=FAILED
>15188352;First_Filter=FAILED;Last_filter=FAILED
>15144709;First_Filter=FAILED;Last_filter=FAILED
>15083903;First_Filter=FAILED;Last_filter=FAILED
>15080264;First_Filter=FAILED;Last_filter=FAILED
>15072851;First_Filter=FAILED;Last_filter=FAILED
>15045628;First_Filter=FAILED;Last_filter=FAILED
>15041044;First_Filter=FAILED;Last_filter=FAILED
>15039495;First_Filter=FAILED;Last_filter=FAILED
>15031666;First_Filter=FAILED;Last_filter=FAILED
>15014430;First_Filter=FAILED;Last_filter=PASSED
>15003184;First_Filter=FAILED;Last_filter=FAILED
>14995005;First_Filter=FAILED;Last_filter=FAILED
>14994395;First_Filter=FAILED;Last_filter=FAILED
>14994392;First_Filter=FAILED;Last_filter=FAILED
>14968720;First_Filter=FAILED;Last_filter=FAILED
>14872281;First_Filter=FAILED;Last_filter=FAILED
>14871297;First_Filter=FAILED;Last_filter=FAILED
>14768941;First_Filter=FAILED;Last_filter=FAILED
>14747618;First_Filter=FAILED;Last_filter=FAILED
>14719202;First_Filter=FAILED;Last_filter=FAILED
>14719191;First_Filter=FAILED;Last_filter=FAILED
>14719188;First_Filter=FAILED;Last_filter=FAILED
>14715346;First_Filter=FAILED;Last_filter=FAILED
>14712615;First_Filter=FAILED;Last_filter=FAILED
>14692439;First_Filter=FAILED;Last_filter=FAILED
>14677179;First_Filter=FAILED;Last_filter=FAILED
>14651524;First_Filter=FAILED;Last_filter=FAILED
>14628150;First_Filter=FAILED;Last_filter=FAILED
>14626629;First_Filter=FAILED;Last_filter=FAILED
>14611115;First_Filter=FAILED;Last_filter=FAILED
>14596426;First_Filter=FAILED;Last_filter=FAILED
>14528524;First_Filter=FAILED;Last_filter=FAILED
>14504913;First_Filter=FAILED;Last_filter=FAILED
>13680152;First_Filter=FAILED;Last_filter=FAILED
>12964513;First_Filter=FAILED;Last_filter=FAILED
>12945719;First_Filter=FAILED;Last_filter=FAILED
>12942694;First_Filter=FAILED;Last_filter=FAILED
>12934462;First_Filter=FAILED;Last_filter=FAILED
>12921121;First_Filter=FAILED;Last_filter=FAILED
>12892735;First_Filter=FAILED;Last_filter=FAILED
>12887102;First_Filter=FAILED;Last_filter=FAILED
>12884735;First_Filter=FAILED;Last_filter=FAILED
>12867581;First_Filter=FAILED;Last_filter=FAILED
>12867385;First_Filter=FAILED;Last_filter=FAILED
>12867295;First_Filter=FAILED;Last_filter=FAILED
>12849067;First_Filter=FAILED;Last_filter=FAILED
>12847905;First_Filter=FAILED;Last_filter=FAILED
>12828565;First_Filter=FAILED;Last_filter=PASSED
>12768666;First_Filter=FAILED;Last_filter=FAILED
>12760104;First_Filter=FAILED;Last_filter=FAILED
>12739037;First_Filter=FAILED;Last_filter=PASSED
>12724908;First_Filter=FAILED;Last_filter=FAILED
>12720045;First_Filter=FAILED;Last_filter=FAILED
>12709540;First_Filter=FAILED;Last_filter=FAILED
>12690629;First_Filter=FAILED;Last_filter=FAILED
>12673074;First_Filter=FAILED;Last_filter=FAILED
>12643515;First_Filter=FAILED;Last_filter=FAILED
>12639611;First_Filter=FAILED;Last_filter=FAILED
>12635943;First_Filter=FAILED;Last_filter=FAILED
>12618865;First_Filter=FAILED;Last_filter=FAILED
>12610805;First_Filter=FAILED;Last_filter=FAILED
>12610753;First_Filter=FAILED;Last_filter=FAILED
>24387119;First_Filter=FAILED;Last_filter=FAILED
>12598856;First_Filter=FAILED;Last_filter=FAILED
>12592305;First_Filter=FAILED;Last_filter=PASSED
>12589968;First_Filter=FAILED;Last_filter=FAILED
>12571668;First_Filter=FAILED;Last_filter=FAILED
>12570832;First_Filter=FAILED;Last_filter=FAILED
>12569633;First_Filter=FAILED;Last_filter=FAILED
>12567457;First_Filter=FAILED;Last_filter=FAILED
>12563679;First_Filter=FAILED;Last_filter=FAILED
>12562402;First_Filter=FAILED;Last_filter=FAILED
>12561913;First_Filter=FAILED;Last_filter=FAILED
>12528081;First_Filter=FAILED;Last_filter=FAILED
>12525998;First_Filter=FAILED;Last_filter=FAILED
>12508772;First_Filter=FAILED;Last_filter=FAILED
>12505099;First_Filter=FAILED;Last_filter=FAILED
>12486608;First_Filter=FAILED;Last_filter=FAILED
>12461572;First_Filter=FAILED;Last_filter=FAILED
>24383997;First_Filter=FAILED;Last_filter=FAILED
>12452846;First_Filter=FAILED;Last_filter=FAILED
>12429541;First_Filter=FAILED;Last_filter=FAILED
>12428237;First_Filter=FAILED;Last_filter=FAILED
>12428235;First_Filter=FAILED;Last_filter=FAILED
>12424625;First_Filter=FAILED;Last_filter=FAILED
>12418449;First_Filter=FAILED;Last_filter=FAILED
>12417052;First_Filter=FAILED;Last_filter=FAILED
>12412196;First_Filter=FAILED;Last_filter=FAILED
>12402411;First_Filter=FAILED;Last_filter=FAILED
>12375310;First_Filter=FAILED;Last_filter=FAILED
>12371610;First_Filter=FAILED;Last_filter=FAILED
>12367559;First_Filter=FAILED;Last_filter=FAILED
>12357451;First_Filter=FAILED;Last_filter=FAILED
>12355486;First_Filter=FAILED;Last_filter=FAILED
>12220104;First_Filter=FAILED;Last_filter=FAILED
>12220103;First_Filter=FAILED;Last_filter=FAILED
>12215898;First_Filter=FAILED;Last_filter=FAILED
>12211526;First_Filter=FAILED;Last_filter=FAILED
>12153161;First_Filter=FAILED;Last_filter=FAILED
>12148596;First_Filter=FAILED;Last_filter=FAILED
>12139377;First_Filter=FAILED;Last_filter=FAILED
>12114254;First_Filter=FAILED;Last_filter=PASSED
>12109539;First_Filter=FAILED;Last_filter=PASSED
>12105679;First_Filter=FAILED;Last_filter=FAILED
>12087904;First_Filter=FAILED;Last_filter=FAILED
>12083777;First_Filter=FAILED;Last_filter=FAILED
>12079901;First_Filter=FAILED;Last_filter=FAILED
>12070679;First_Filter=FAILED;Last_filter=FAILED
>12051403;First_Filter=FAILED;Last_filter=FAILED
>12051401;First_Filter=FAILED;Last_filter=FAILED
>12051389;First_Filter=FAILED;Last_filter=FAILED
>12027419;First_Filter=FAILED;Last_filter=FAILED
>11981603;First_Filter=FAILED;Last_filter=FAILED
>11957195;First_Filter=FAILED;Last_filter=FAILED
>11922198;First_Filter=FAILED;Last_filter=FAILED
>11879250;First_Filter=FAILED;Last_filter=FAILED
>11824977;First_Filter=FAILED;Last_filter=FAILED
>11809000;First_Filter=FAILED;Last_filter=FAILED
>11798678;First_Filter=FAILED;Last_filter=FAILED
>11796404;First_Filter=FAILED;Last_filter=FAILED
>11791639;First_Filter=FAILED;Last_filter=FAILED
>11763520;First_Filter=FAILED;Last_filter=FAILED
>11740700;First_Filter=FAILED;Last_filter=FAILED
>11712687;First_Filter=FAILED;Last_filter=FAILED
>11709451;First_Filter=FAILED;Last_filter=FAILED
>11708406;First_Filter=FAILED;Last_filter=FAILED
>11703349;First_Filter=FAILED;Last_filter=FAILED
>11642512;First_Filter=FAILED;Last_filter=FAILED
>11600742;First_Filter=FAILED;Last_filter=FAILED
>11593962;First_Filter=FAILED;Last_filter=FAILED
>11575596;First_Filter=FAILED;Last_filter=FAILED
>11557652;First_Filter=FAILED;Last_filter=FAILED
>11550967;First_Filter=FAILED;Last_filter=FAILED
>11528522;First_Filter=FAILED;Last_filter=FAILED
>11517741;First_Filter=FAILED;Last_filter=FAILED
>11511756;First_Filter=FAILED;Last_filter=FAILED
>11511755;First_Filter=FAILED;Last_filter=FAILED
>11508588;First_Filter=FAILED;Last_filter=FAILED
>11503136;First_Filter=FAILED;Last_filter=FAILED
>11491499;First_Filter=FAILED;Last_filter=FAILED
>11439149;First_Filter=FAILED;Last_filter=FAILED
>11419085;First_Filter=FAILED;Last_filter=FAILED
>11406528;First_Filter=FAILED;Last_filter=FAILED
>11407690;First_Filter=FAILED;Last_filter=FAILED
>11384665;First_Filter=FAILED;Last_filter=FAILED
>24383688;First_Filter=FAILED;Last_filter=FAILED
>11358009;First_Filter=FAILED;Last_filter=FAILED
>11354563;First_Filter=FAILED;Last_filter=FAILED
>11352245;First_Filter=FAILED;Last_filter=FAILED
>11338857;First_Filter=FAILED;Last_filter=FAILED
