big data;artificial intelligence;autoimmunity;Sjogren;RA;SLE;lupus;machine learning;modelisation
Total_number_of_articles;44077
>19753308;First_Filter=PASSED;Last_filter=FAILED
>19752308;First_Filter=PASSED;Last_filter=FAILED
>19748965;First_Filter=PASSED;Last_filter=FAILED
>19748832;First_Filter=PASSED;Last_filter=FAILED
>19747733;First_Filter=PASSED;Last_filter=FAILED
>19747218;First_Filter=PASSED;Last_filter=FAILED
>19740381;First_Filter=PASSED;Last_filter=FAILED
>19736477;First_Filter=PASSED;Last_filter=FAILED
>19735685;First_Filter=PASSED;Last_filter=FAILED
>19734735;First_Filter=PASSED;Last_filter=FAILED
>19733524;First_Filter=FAILED;Last_filter=FAILED
>19731786;First_Filter=FAILED;Last_filter=FAILED
>19729426;First_Filter=PASSED;Last_filter=FAILED
>27265498;First_Filter=PASSED;Last_filter=FAILED
>19728017;First_Filter=PASSED;Last_filter=FAILED
>19727913;First_Filter=PASSED;Last_filter=FAILED
>19727052;First_Filter=FAILED;Last_filter=FAILED
>19727047;First_Filter=FAILED;Last_filter=FAILED
>19723907;First_Filter=PASSED;Last_filter=FAILED
>19723903;First_Filter=PASSED;Last_filter=FAILED
>19722426;First_Filter=PASSED;Last_filter=FAILED
>19721868;First_Filter=FAILED;Last_filter=FAILED
>19721439;First_Filter=PASSED;Last_filter=FAILED
>19721347;First_Filter=FAILED;Last_filter=FAILED
>19721303;First_Filter=PASSED;Last_filter=FAILED
>19718397;First_Filter=FAILED;Last_filter=FAILED
>19717548;First_Filter=PASSED;Last_filter=FAILED
>19717398;First_Filter=PASSED;Last_filter=FAILED
>19715166;First_Filter=FAILED;Last_filter=FAILED
>22666697;First_Filter=PASSED;Last_filter=FAILED
>21794612;First_Filter=PASSED;Last_filter=FAILED
>21088713;First_Filter=PASSED;Last_filter=FAILED
>19714644;First_Filter=PASSED;Last_filter=FAILED
>19714623;First_Filter=PASSED;Last_filter=FAILED
>19714615;First_Filter=PASSED;Last_filter=FAILED
>19714612;First_Filter=PASSED;Last_filter=FAILED
>19714604;First_Filter=PASSED;Last_filter=FAILED
>19714602;First_Filter=PASSED;Last_filter=FAILED
>19714597;First_Filter=PASSED;Last_filter=FAILED
>19714584;First_Filter=PASSED;Last_filter=FAILED
>19712841;First_Filter=PASSED;Last_filter=PASSED
>19711149;First_Filter=PASSED;Last_filter=FAILED
>19710933;First_Filter=PASSED;Last_filter=FAILED
>19710693;First_Filter=PASSED;Last_filter=FAILED
>19707593;First_Filter=PASSED;Last_filter=PASSED
>19705120;First_Filter=PASSED;Last_filter=FAILED
>19703836;First_Filter=PASSED;Last_filter=FAILED
>19699611;First_Filter=PASSED;Last_filter=FAILED
>19699100;First_Filter=PASSED;Last_filter=FAILED
>19694746;First_Filter=PASSED;Last_filter=FAILED
>19692457;First_Filter=PASSED;Last_filter=FAILED
>19691927;First_Filter=PASSED;Last_filter=FAILED
>19691926;First_Filter=PASSED;Last_filter=FAILED
>19689348;First_Filter=PASSED;Last_filter=FAILED
>19688705;First_Filter=PASSED;Last_filter=FAILED
>19688289;First_Filter=PASSED;Last_filter=FAILED
>19687588;First_Filter=PASSED;Last_filter=FAILED
>19687177;First_Filter=PASSED;Last_filter=FAILED
>19687018;First_Filter=PASSED;Last_filter=FAILED
>19684152;First_Filter=PASSED;Last_filter=FAILED
>19683133;First_Filter=PASSED;Last_filter=FAILED
>19678706;First_Filter=PASSED;Last_filter=PASSED
>19674980;First_Filter=PASSED;Last_filter=FAILED
>19674318;First_Filter=PASSED;Last_filter=FAILED
>19672116;First_Filter=PASSED;Last_filter=FAILED
>19671788;First_Filter=PASSED;Last_filter=FAILED
>19671787;First_Filter=PASSED;Last_filter=FAILED
>19671786;First_Filter=PASSED;Last_filter=FAILED
>19671784;First_Filter=PASSED;Last_filter=FAILED
>19671698;First_Filter=PASSED;Last_filter=FAILED
>19670960;First_Filter=PASSED;Last_filter=FAILED
>19670351;First_Filter=PASSED;Last_filter=FAILED
>19669389;First_Filter=PASSED;Last_filter=FAILED
>19666399;First_Filter=PASSED;Last_filter=FAILED
>19664391;First_Filter=FAILED;Last_filter=FAILED
>19664177;First_Filter=PASSED;Last_filter=FAILED
>19663191;First_Filter=FAILED;Last_filter=FAILED
>19663186;First_Filter=FAILED;Last_filter=FAILED
>19663185;First_Filter=FAILED;Last_filter=FAILED
>19662820;First_Filter=FAILED;Last_filter=FAILED
>19660498;First_Filter=PASSED;Last_filter=FAILED
>19657690;First_Filter=PASSED;Last_filter=FAILED
>19652548;First_Filter=PASSED;Last_filter=FAILED
>19651882;First_Filter=PASSED;Last_filter=FAILED
>19651491;First_Filter=PASSED;Last_filter=FAILED
>19649728;First_Filter=PASSED;Last_filter=FAILED
>19648301;First_Filter=PASSED;Last_filter=FAILED
>19648280;First_Filter=PASSED;Last_filter=FAILED
>19647276;First_Filter=FAILED;Last_filter=FAILED
>19644962;First_Filter=PASSED;Last_filter=FAILED
>19644961;First_Filter=PASSED;Last_filter=FAILED
>19644959;First_Filter=PASSED;Last_filter=FAILED
>19644885;First_Filter=PASSED;Last_filter=FAILED
>19644876;First_Filter=PASSED;Last_filter=FAILED
>19644874;First_Filter=PASSED;Last_filter=FAILED
>19644854;First_Filter=PASSED;Last_filter=FAILED
>19644848;First_Filter=PASSED;Last_filter=FAILED
>19644378;First_Filter=PASSED;Last_filter=FAILED
>19643208;First_Filter=PASSED;Last_filter=FAILED
>19639427;First_Filter=PASSED;Last_filter=FAILED
>19639322;First_Filter=PASSED;Last_filter=FAILED
>19636550;First_Filter=PASSED;Last_filter=FAILED
>19632675;First_Filter=PASSED;Last_filter=FAILED
>19632441;First_Filter=PASSED;Last_filter=FAILED
>19631585;First_Filter=PASSED;Last_filter=FAILED
>19630114;First_Filter=PASSED;Last_filter=FAILED
>19629625;First_Filter=PASSED;Last_filter=FAILED
>19627015;First_Filter=FAILED;Last_filter=FAILED
>19624844;First_Filter=PASSED;Last_filter=PASSED
>19622996;First_Filter=PASSED;Last_filter=FAILED
>19620300;First_Filter=PASSED;Last_filter=PASSED
>19618302;First_Filter=PASSED;Last_filter=FAILED
>19617257;First_Filter=PASSED;Last_filter=FAILED
>19616907;First_Filter=PASSED;Last_filter=FAILED
>19608725;First_Filter=PASSED;Last_filter=FAILED
>19605677;First_Filter=PASSED;Last_filter=FAILED
>19605669;First_Filter=PASSED;Last_filter=FAILED
>19604461;First_Filter=PASSED;Last_filter=FAILED
>19604433;First_Filter=PASSED;Last_filter=FAILED
>19604357;First_Filter=PASSED;Last_filter=FAILED
>19603147;First_Filter=PASSED;Last_filter=FAILED
>19602475;First_Filter=PASSED;Last_filter=PASSED
>19602000;First_Filter=PASSED;Last_filter=FAILED
>19597698;First_Filter=PASSED;Last_filter=FAILED
>19596183;First_Filter=PASSED;Last_filter=FAILED
>19595437;First_Filter=PASSED;Last_filter=FAILED
>19594946;First_Filter=PASSED;Last_filter=FAILED
>19593599;First_Filter=PASSED;Last_filter=FAILED
>19593143;First_Filter=PASSED;Last_filter=FAILED
>19591785;First_Filter=PASSED;Last_filter=FAILED
>19591784;First_Filter=PASSED;Last_filter=FAILED
>19591783;First_Filter=PASSED;Last_filter=FAILED
>19591782;First_Filter=PASSED;Last_filter=FAILED
>19591781;First_Filter=PASSED;Last_filter=FAILED
>19591780;First_Filter=PASSED;Last_filter=FAILED
>19591777;First_Filter=PASSED;Last_filter=FAILED
>19590592;First_Filter=PASSED;Last_filter=FAILED
>19590444;First_Filter=PASSED;Last_filter=FAILED
>19590424;First_Filter=PASSED;Last_filter=FAILED
>19589275;First_Filter=PASSED;Last_filter=FAILED
>19584730;First_Filter=PASSED;Last_filter=FAILED
>19584085;First_Filter=PASSED;Last_filter=FAILED
>19580662;First_Filter=PASSED;Last_filter=FAILED
>19578113;First_Filter=PASSED;Last_filter=FAILED
>19578112;First_Filter=PASSED;Last_filter=PASSED
>19578109;First_Filter=PASSED;Last_filter=FAILED
>19578105;First_Filter=PASSED;Last_filter=FAILED
>19578104;First_Filter=PASSED;Last_filter=FAILED
>19578102;First_Filter=PASSED;Last_filter=FAILED
>19578101;First_Filter=PASSED;Last_filter=FAILED
>19578100;First_Filter=PASSED;Last_filter=FAILED
>19576598;First_Filter=FAILED;Last_filter=FAILED
>19574341;First_Filter=PASSED;Last_filter=FAILED
>19568420;First_Filter=PASSED;Last_filter=FAILED
>19568249;First_Filter=PASSED;Last_filter=FAILED
>19567628;First_Filter=PASSED;Last_filter=FAILED
>19567624;First_Filter=PASSED;Last_filter=FAILED
>19565516;First_Filter=PASSED;Last_filter=FAILED
>19565488;First_Filter=PASSED;Last_filter=FAILED
>19565352;First_Filter=PASSED;Last_filter=PASSED
>21794599;First_Filter=PASSED;Last_filter=FAILED
>19561157;First_Filter=PASSED;Last_filter=FAILED
>19558952;First_Filter=FAILED;Last_filter=FAILED
>19557319;First_Filter=PASSED;Last_filter=FAILED
>19557315;First_Filter=PASSED;Last_filter=FAILED
>19556391;First_Filter=PASSED;Last_filter=FAILED
>19555568;First_Filter=FAILED;Last_filter=FAILED
>19554211;First_Filter=PASSED;Last_filter=FAILED
>19553377;First_Filter=PASSED;Last_filter=FAILED
>19549470;First_Filter=FAILED;Last_filter=FAILED
>19549400;First_Filter=FAILED;Last_filter=FAILED
>19548437;First_Filter=FAILED;Last_filter=FAILED
>19548122;First_Filter=PASSED;Last_filter=FAILED
>19542214;First_Filter=PASSED;Last_filter=FAILED
>19540813;First_Filter=PASSED;Last_filter=FAILED
>19537040;First_Filter=FAILED;Last_filter=FAILED
>19536546;First_Filter=PASSED;Last_filter=FAILED
>19535756;First_Filter=PASSED;Last_filter=FAILED
>19535433;First_Filter=PASSED;Last_filter=FAILED
>19534349;First_Filter=PASSED;Last_filter=FAILED
>19531751;First_Filter=PASSED;Last_filter=FAILED
>19531627;First_Filter=PASSED;Last_filter=FAILED
>19530912;First_Filter=PASSED;Last_filter=FAILED
>19526255;First_Filter=PASSED;Last_filter=FAILED
>19525518;First_Filter=PASSED;Last_filter=FAILED
>19524870;First_Filter=PASSED;Last_filter=FAILED
>19524489;First_Filter=PASSED;Last_filter=FAILED
>19521744;First_Filter=PASSED;Last_filter=FAILED
>19519508;First_Filter=PASSED;Last_filter=FAILED
>19515633;First_Filter=PASSED;Last_filter=FAILED
>19514420;First_Filter=FAILED;Last_filter=FAILED
>19487226;First_Filter=PASSED;Last_filter=FAILED
>19506585;First_Filter=PASSED;Last_filter=FAILED
>19506538;First_Filter=PASSED;Last_filter=FAILED
>19505217;First_Filter=PASSED;Last_filter=FAILED
>19505215;First_Filter=PASSED;Last_filter=FAILED
>19504167;First_Filter=PASSED;Last_filter=FAILED
>19502474;First_Filter=PASSED;Last_filter=FAILED
>19502274;First_Filter=PASSED;Last_filter=FAILED
>19502272;First_Filter=PASSED;Last_filter=FAILED
>19502271;First_Filter=PASSED;Last_filter=FAILED
>19502269;First_Filter=PASSED;Last_filter=FAILED
>19502268;First_Filter=PASSED;Last_filter=FAILED
>19502266;First_Filter=PASSED;Last_filter=FAILED
>19502265;First_Filter=PASSED;Last_filter=FAILED
>19502264;First_Filter=PASSED;Last_filter=FAILED
>19502263;First_Filter=PASSED;Last_filter=FAILED
>19502262;First_Filter=PASSED;Last_filter=FAILED
>19501646;First_Filter=PASSED;Last_filter=PASSED
>19500858;First_Filter=PASSED;Last_filter=FAILED
>19495766;First_Filter=PASSED;Last_filter=FAILED
>19494335;First_Filter=PASSED;Last_filter=FAILED
>19493061;First_Filter=PASSED;Last_filter=FAILED
>19491915;First_Filter=PASSED;Last_filter=FAILED
>19491911;First_Filter=PASSED;Last_filter=FAILED
>19491910;First_Filter=PASSED;Last_filter=FAILED
>19489870;First_Filter=PASSED;Last_filter=FAILED
>19489103;First_Filter=PASSED;Last_filter=FAILED
>19488958;First_Filter=PASSED;Last_filter=FAILED
>19488401;First_Filter=PASSED;Last_filter=FAILED
>19488014;First_Filter=PASSED;Last_filter=FAILED
>19486795;First_Filter=PASSED;Last_filter=FAILED
>19483357;First_Filter=PASSED;Last_filter=FAILED
>19481805;First_Filter=PASSED;Last_filter=FAILED
>19480998;First_Filter=PASSED;Last_filter=FAILED
>19480843;First_Filter=PASSED;Last_filter=FAILED
>19479858;First_Filter=PASSED;Last_filter=FAILED
>19479852;First_Filter=PASSED;Last_filter=FAILED
>19479699;First_Filter=PASSED;Last_filter=FAILED
>19479688;First_Filter=PASSED;Last_filter=FAILED
>19478036;First_Filter=PASSED;Last_filter=FAILED
>19476613;First_Filter=PASSED;Last_filter=FAILED
>19476102;First_Filter=PASSED;Last_filter=FAILED
>19474775;First_Filter=PASSED;Last_filter=FAILED
>19474774;First_Filter=FAILED;Last_filter=FAILED
>19474110;First_Filter=PASSED;Last_filter=FAILED
>19473581;First_Filter=PASSED;Last_filter=FAILED
>19473567;First_Filter=PASSED;Last_filter=FAILED
>19473566;First_Filter=PASSED;Last_filter=FAILED
>19466420;First_Filter=PASSED;Last_filter=FAILED
>19463180;First_Filter=PASSED;Last_filter=FAILED
>19462904;First_Filter=FAILED;Last_filter=FAILED
>19458907;First_Filter=PASSED;Last_filter=FAILED
>19458623;First_Filter=PASSED;Last_filter=FAILED
>19458162;First_Filter=PASSED;Last_filter=FAILED
>19456762;First_Filter=PASSED;Last_filter=FAILED
>19454606;First_Filter=PASSED;Last_filter=FAILED
>19453081;First_Filter=PASSED;Last_filter=FAILED
>19450259;First_Filter=PASSED;Last_filter=FAILED
>19449187;First_Filter=PASSED;Last_filter=FAILED
>19448905;First_Filter=PASSED;Last_filter=FAILED
>19447937;First_Filter=PASSED;Last_filter=FAILED
>19447935;First_Filter=PASSED;Last_filter=FAILED
>19446841;First_Filter=PASSED;Last_filter=FAILED
>19444718;First_Filter=PASSED;Last_filter=FAILED
>19444448;First_Filter=PASSED;Last_filter=FAILED
>19443981;First_Filter=PASSED;Last_filter=FAILED
>19443167;First_Filter=PASSED;Last_filter=FAILED
>19442287;First_Filter=PASSED;Last_filter=FAILED
>19441745;First_Filter=FAILED;Last_filter=FAILED
>19440814;First_Filter=PASSED;Last_filter=FAILED
>19440201;First_Filter=PASSED;Last_filter=PASSED
>19440200;First_Filter=PASSED;Last_filter=FAILED
>19440199;First_Filter=PASSED;Last_filter=FAILED
>19439988;First_Filter=PASSED;Last_filter=FAILED
>19438545;First_Filter=PASSED;Last_filter=FAILED
>19426461;First_Filter=PASSED;Last_filter=FAILED
>24207034;First_Filter=PASSED;Last_filter=FAILED
>19435552;First_Filter=FAILED;Last_filter=PASSED
>19435401;First_Filter=PASSED;Last_filter=FAILED
>19433471;First_Filter=PASSED;Last_filter=FAILED
>19433469;First_Filter=PASSED;Last_filter=FAILED
>19433468;First_Filter=PASSED;Last_filter=FAILED
>19433467;First_Filter=PASSED;Last_filter=FAILED
>19433466;First_Filter=PASSED;Last_filter=FAILED
>19433464;First_Filter=PASSED;Last_filter=FAILED
>19433463;First_Filter=PASSED;Last_filter=FAILED
>19433461;First_Filter=PASSED;Last_filter=FAILED
>19433460;First_Filter=PASSED;Last_filter=FAILED
>19433458;First_Filter=PASSED;Last_filter=FAILED
>19433457;First_Filter=PASSED;Last_filter=FAILED
>19433456;First_Filter=PASSED;Last_filter=FAILED
>19430265;First_Filter=PASSED;Last_filter=FAILED
>19427412;First_Filter=PASSED;Last_filter=FAILED
>19422667;First_Filter=PASSED;Last_filter=FAILED
>19421223;First_Filter=PASSED;Last_filter=FAILED
>19421222;First_Filter=PASSED;Last_filter=FAILED
>19417967;First_Filter=PASSED;Last_filter=FAILED
>19416947;First_Filter=PASSED;Last_filter=FAILED
>19416945;First_Filter=PASSED;Last_filter=FAILED
>19415401;First_Filter=PASSED;Last_filter=FAILED
>19412195;First_Filter=PASSED;Last_filter=FAILED
>19412194;First_Filter=PASSED;Last_filter=FAILED
>19411764;First_Filter=PASSED;Last_filter=FAILED
>19410312;First_Filter=PASSED;Last_filter=FAILED
>19408638;First_Filter=PASSED;Last_filter=PASSED
>19407455;First_Filter=PASSED;Last_filter=FAILED
>19405004;First_Filter=PASSED;Last_filter=FAILED
>19404966;First_Filter=PASSED;Last_filter=FAILED
>19404953;First_Filter=PASSED;Last_filter=FAILED
>19404947;First_Filter=PASSED;Last_filter=FAILED
>19404932;First_Filter=PASSED;Last_filter=FAILED
>19404010;First_Filter=FAILED;Last_filter=FAILED
>19404009;First_Filter=FAILED;Last_filter=FAILED
>19399944;First_Filter=PASSED;Last_filter=FAILED
>19399510;First_Filter=FAILED;Last_filter=FAILED
>19399503;First_Filter=PASSED;Last_filter=FAILED
>19398190;First_Filter=PASSED;Last_filter=FAILED
>19395731;First_Filter=PASSED;Last_filter=FAILED
>19395542;First_Filter=PASSED;Last_filter=FAILED
>19395459;First_Filter=PASSED;Last_filter=FAILED
>19395457;First_Filter=PASSED;Last_filter=FAILED
>19395455;First_Filter=PASSED;Last_filter=FAILED
>19395454;First_Filter=PASSED;Last_filter=FAILED
>19395453;First_Filter=PASSED;Last_filter=FAILED
>19395452;First_Filter=PASSED;Last_filter=FAILED
>19395449;First_Filter=PASSED;Last_filter=FAILED
>19395448;First_Filter=PASSED;Last_filter=FAILED
>19394364;First_Filter=PASSED;Last_filter=FAILED
>19391506;First_Filter=FAILED;Last_filter=FAILED
>19389674;First_Filter=PASSED;Last_filter=FAILED
>19387647;First_Filter=PASSED;Last_filter=PASSED
>19387463;First_Filter=PASSED;Last_filter=FAILED
>19387462;First_Filter=PASSED;Last_filter=PASSED
>19387459;First_Filter=PASSED;Last_filter=PASSED
>19387458;First_Filter=PASSED;Last_filter=FAILED
>19387456;First_Filter=PASSED;Last_filter=FAILED
>19383583;First_Filter=PASSED;Last_filter=FAILED
>19381639;First_Filter=PASSED;Last_filter=FAILED
>19381637;First_Filter=PASSED;Last_filter=FAILED
>19381636;First_Filter=PASSED;Last_filter=FAILED
>19381293;First_Filter=PASSED;Last_filter=FAILED
>19380809;First_Filter=PASSED;Last_filter=FAILED
>19378022;First_Filter=PASSED;Last_filter=FAILED
>19377213;First_Filter=PASSED;Last_filter=FAILED
>19376176;First_Filter=PASSED;Last_filter=FAILED
>19373194;First_Filter=FAILED;Last_filter=FAILED
>19372769;First_Filter=PASSED;Last_filter=FAILED
>19370710;First_Filter=PASSED;Last_filter=FAILED
>19369946;First_Filter=PASSED;Last_filter=PASSED
>19369456;First_Filter=PASSED;Last_filter=FAILED
>19369453;First_Filter=PASSED;Last_filter=FAILED
>19369452;First_Filter=PASSED;Last_filter=FAILED
>19365306;First_Filter=FAILED;Last_filter=FAILED
>19362685;First_Filter=PASSED;Last_filter=FAILED
>19361698;First_Filter=FAILED;Last_filter=FAILED
>19360411;First_Filter=PASSED;Last_filter=FAILED
>19359343;First_Filter=PASSED;Last_filter=FAILED
>19359262;First_Filter=PASSED;Last_filter=FAILED
>19358447;First_Filter=FAILED;Last_filter=FAILED
>19357807;First_Filter=PASSED;Last_filter=PASSED
>19357697;First_Filter=PASSED;Last_filter=FAILED
>19357696;First_Filter=PASSED;Last_filter=FAILED
>19355907;First_Filter=PASSED;Last_filter=FAILED
>19355901;First_Filter=PASSED;Last_filter=FAILED
>19352682;First_Filter=PASSED;Last_filter=FAILED
>19350436;First_Filter=PASSED;Last_filter=FAILED
>19350242;First_Filter=PASSED;Last_filter=FAILED
>19348047;First_Filter=PASSED;Last_filter=PASSED
>19346102;First_Filter=PASSED;Last_filter=FAILED
>19345151;First_Filter=PASSED;Last_filter=FAILED
>19343471;First_Filter=PASSED;Last_filter=FAILED
>19341232;First_Filter=FAILED;Last_filter=FAILED
>19341181;First_Filter=PASSED;Last_filter=FAILED
>19339987;First_Filter=PASSED;Last_filter=FAILED
>19339986;First_Filter=PASSED;Last_filter=FAILED
>19339919;First_Filter=PASSED;Last_filter=FAILED
>19337289;First_Filter=PASSED;Last_filter=FAILED
>19333988;First_Filter=PASSED;Last_filter=FAILED
>19333973;First_Filter=PASSED;Last_filter=FAILED
>19333953;First_Filter=PASSED;Last_filter=FAILED
>19333947;First_Filter=PASSED;Last_filter=FAILED
>19333924;First_Filter=PASSED;Last_filter=FAILED
>19333922;First_Filter=PASSED;Last_filter=FAILED
>19332622;First_Filter=PASSED;Last_filter=FAILED
>19331795;First_Filter=FAILED;Last_filter=FAILED
>25949310;First_Filter=PASSED;Last_filter=FAILED
>23105820;First_Filter=PASSED;Last_filter=FAILED
>19329491;First_Filter=PASSED;Last_filter=FAILED
>19329279;First_Filter=PASSED;Last_filter=FAILED
>19327245;First_Filter=PASSED;Last_filter=FAILED
>19327231;First_Filter=PASSED;Last_filter=FAILED
>19245930;First_Filter=PASSED;Last_filter=FAILED
>19326323;First_Filter=PASSED;Last_filter=FAILED
>19319662;First_Filter=PASSED;Last_filter=FAILED
>19319538;First_Filter=PASSED;Last_filter=FAILED
>19318404;First_Filter=PASSED;Last_filter=FAILED
>19318403;First_Filter=PASSED;Last_filter=FAILED
>19318402;First_Filter=PASSED;Last_filter=FAILED
>19318401;First_Filter=PASSED;Last_filter=FAILED
>19318399;First_Filter=PASSED;Last_filter=FAILED
>19318398;First_Filter=PASSED;Last_filter=FAILED
>19318396;First_Filter=PASSED;Last_filter=FAILED
>19318395;First_Filter=PASSED;Last_filter=FAILED
>19318394;First_Filter=PASSED;Last_filter=PASSED
>19318392;First_Filter=PASSED;Last_filter=FAILED
>19318390;First_Filter=PASSED;Last_filter=FAILED
>19318389;First_Filter=PASSED;Last_filter=FAILED
>19308961;First_Filter=PASSED;Last_filter=FAILED
>19308803;First_Filter=PASSED;Last_filter=FAILED
>19308460;First_Filter=PASSED;Last_filter=FAILED
>19308035;First_Filter=PASSED;Last_filter=FAILED
>19307730;First_Filter=PASSED;Last_filter=FAILED
>19306097;First_Filter=PASSED;Last_filter=FAILED
>19306001;First_Filter=PASSED;Last_filter=FAILED
>19304287;First_Filter=PASSED;Last_filter=FAILED
>19302245;First_Filter=PASSED;Last_filter=FAILED
>19301291;First_Filter=PASSED;Last_filter=FAILED
>19301009;First_Filter=PASSED;Last_filter=FAILED
>19300290;First_Filter=PASSED;Last_filter=FAILED
>19300287;First_Filter=PASSED;Last_filter=FAILED
>19298795;First_Filter=PASSED;Last_filter=FAILED
>19297299;First_Filter=PASSED;Last_filter=FAILED
>19296403;First_Filter=PASSED;Last_filter=FAILED
>19291351;First_Filter=PASSED;Last_filter=FAILED
>19291321;First_Filter=PASSED;Last_filter=FAILED
>19291166;First_Filter=PASSED;Last_filter=FAILED
>19289752;First_Filter=PASSED;Last_filter=FAILED
>19289577;First_Filter=PASSED;Last_filter=FAILED
>19286698;First_Filter=PASSED;Last_filter=FAILED
>19286673;First_Filter=PASSED;Last_filter=FAILED
>19284445;First_Filter=PASSED;Last_filter=FAILED
>19283331;First_Filter=PASSED;Last_filter=FAILED
>19282324;First_Filter=PASSED;Last_filter=FAILED
>19281880;First_Filter=PASSED;Last_filter=FAILED
>19280928;First_Filter=FAILED;Last_filter=PASSED
>19280923;First_Filter=FAILED;Last_filter=FAILED
>19279649;First_Filter=PASSED;Last_filter=FAILED
>19278904;First_Filter=PASSED;Last_filter=FAILED
>19278880;First_Filter=PASSED;Last_filter=FAILED
>19278370;First_Filter=PASSED;Last_filter=FAILED
>19277827;First_Filter=PASSED;Last_filter=FAILED
>19276308;First_Filter=PASSED;Last_filter=FAILED
>19276307;First_Filter=PASSED;Last_filter=FAILED
>19276306;First_Filter=PASSED;Last_filter=FAILED
>19276305;First_Filter=PASSED;Last_filter=FAILED
>19276302;First_Filter=PASSED;Last_filter=PASSED
>19276301;First_Filter=PASSED;Last_filter=FAILED
>19276299;First_Filter=PASSED;Last_filter=PASSED
>19276298;First_Filter=PASSED;Last_filter=FAILED
>19275685;First_Filter=PASSED;Last_filter=FAILED
>19273540;First_Filter=PASSED;Last_filter=FAILED
>19273454;First_Filter=PASSED;Last_filter=FAILED
>19270838;First_Filter=PASSED;Last_filter=FAILED
>19270487;First_Filter=PASSED;Last_filter=FAILED
>19269959;First_Filter=PASSED;Last_filter=FAILED
>19269958;First_Filter=PASSED;Last_filter=FAILED
>19269352;First_Filter=PASSED;Last_filter=FAILED
>19268457;First_Filter=PASSED;Last_filter=PASSED
>19265545;First_Filter=PASSED;Last_filter=FAILED
>19262578;First_Filter=PASSED;Last_filter=FAILED
>19262576;First_Filter=PASSED;Last_filter=FAILED
>19255934;First_Filter=PASSED;Last_filter=FAILED
>19255932;First_Filter=PASSED;Last_filter=FAILED
>19253790;First_Filter=PASSED;Last_filter=FAILED
>19252711;First_Filter=PASSED;Last_filter=FAILED
>19252381;First_Filter=FAILED;Last_filter=FAILED
>19252377;First_Filter=FAILED;Last_filter=FAILED
>19248127;First_Filter=PASSED;Last_filter=FAILED
>19248125;First_Filter=PASSED;Last_filter=FAILED
>19246552;First_Filter=PASSED;Last_filter=FAILED
>19246077;First_Filter=PASSED;Last_filter=FAILED
>19242770;First_Filter=PASSED;Last_filter=FAILED
>19240052;First_Filter=PASSED;Last_filter=FAILED
>19239558;First_Filter=PASSED;Last_filter=FAILED
>19238908;First_Filter=FAILED;Last_filter=FAILED
>19236250;First_Filter=PASSED;Last_filter=FAILED
>19235104;First_Filter=PASSED;Last_filter=FAILED
>19233884;First_Filter=PASSED;Last_filter=FAILED
>19233685;First_Filter=PASSED;Last_filter=FAILED
>19227719;First_Filter=PASSED;Last_filter=FAILED
>19225526;First_Filter=PASSED;Last_filter=FAILED
>19224760;First_Filter=PASSED;Last_filter=PASSED
>19224224;First_Filter=FAILED;Last_filter=FAILED
>19224175;First_Filter=PASSED;Last_filter=FAILED
>19224131;First_Filter=PASSED;Last_filter=FAILED
>19224124;First_Filter=PASSED;Last_filter=FAILED
>19221828;First_Filter=PASSED;Last_filter=FAILED
>19220647;First_Filter=PASSED;Last_filter=FAILED
>19218887;First_Filter=PASSED;Last_filter=FAILED
>19214652;First_Filter=PASSED;Last_filter=FAILED
>19214464;First_Filter=FAILED;Last_filter=FAILED
>19213870;First_Filter=PASSED;Last_filter=FAILED
>19213868;First_Filter=PASSED;Last_filter=FAILED
>19213867;First_Filter=PASSED;Last_filter=FAILED
>19213865;First_Filter=PASSED;Last_filter=PASSED
>19213864;First_Filter=PASSED;Last_filter=FAILED
>19213863;First_Filter=PASSED;Last_filter=FAILED
>19213862;First_Filter=PASSED;Last_filter=FAILED
>19213861;First_Filter=PASSED;Last_filter=FAILED
>19213860;First_Filter=PASSED;Last_filter=FAILED
>19213859;First_Filter=PASSED;Last_filter=FAILED
>19213857;First_Filter=PASSED;Last_filter=FAILED
>19213856;First_Filter=PASSED;Last_filter=FAILED
>19213341;First_Filter=FAILED;Last_filter=FAILED
>19212912;First_Filter=PASSED;Last_filter=FAILED
>19211583;First_Filter=PASSED;Last_filter=FAILED
>19210887;First_Filter=PASSED;Last_filter=FAILED
>19210883;First_Filter=PASSED;Last_filter=FAILED
>19210878;First_Filter=PASSED;Last_filter=FAILED
>19208608;First_Filter=PASSED;Last_filter=FAILED
>19208599;First_Filter=PASSED;Last_filter=FAILED
>19208594;First_Filter=PASSED;Last_filter=FAILED
>19208593;First_Filter=PASSED;Last_filter=PASSED
>19208561;First_Filter=PASSED;Last_filter=FAILED
>19207938;First_Filter=PASSED;Last_filter=FAILED
>19207649;First_Filter=PASSED;Last_filter=FAILED
>19205552;First_Filter=FAILED;Last_filter=FAILED
>19202160;First_Filter=PASSED;Last_filter=FAILED
>19201910;First_Filter=PASSED;Last_filter=PASSED
>19201571;First_Filter=PASSED;Last_filter=FAILED
>19199277;First_Filter=PASSED;Last_filter=FAILED
>19196727;First_Filter=PASSED;Last_filter=FAILED
>19196569;First_Filter=PASSED;Last_filter=PASSED
>19194707;First_Filter=PASSED;Last_filter=FAILED
>19193937;First_Filter=PASSED;Last_filter=PASSED
